Iteration,run-time(ms)
0,9386
1,8981
2,8611
3,8867
4,8739
5,9388
6,9515
7,9671
8,9095
9,8613
10,9360
11,9748
12,9005
13,8697
14,9863
15,8837
16,8194
17,9473
18,10776
19,9727
20,10573
21,10479
22,9349
23,9045
24,9059
25,8648
26,8308
27,8421
28,8472
29,8337
30,7975
31,8272
